"_id,title,publisher,writers,price,page,image,isbn";
"64bd4a1e59faae5ec995cb8d,Bilim Politikası ve Bilginin Gücü,atlas kitap,Soner Aksoy,""68,40"",318,https://asset.kitapsepeti.com/bilim-politikasi-ve-bilginin-gucu-207978-18-O.jpg,9786059689373";
"64bd4a2159faae5ec995cb8e,Dünyayı Değiştiren Gizli Anlaşmalar,timaş yayınları,Jacques Peretti,""126,00"",445,https://asset.kitapsepeti.com/dunyayi-degistiren-gizli-anlasmalar-232041-18-O.jpg,9786050828788";
"64bd4a2459faae5ec995cb8f,Yeryüzünün Tarihi,maya kitap,Martin J. S. Rudwick,""95,14"",320,https://asset.kitapsepeti.com/yeryuzunun-tarihi-231797-18-O.jpg,9786059902663";
"64bd4a2859faae5ec995cb90,501 İlginç Vücut Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-vucut-gercegi-197535-18-O.jpg,9786052522196";
"64bd4a2b59faae5ec995cb91,501 İlginç Uzay Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-uzay-gercegi-197536-18-O.jpg,9786052522172";
"64bd4a2f59faae5ec995cb92,501 İlginç Hayvan Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-hayvan-gercegi-197542-18-O.jpg,9786052522219";
"64bd4a3259faae5ec995cb93,501 İlginç Dünya Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-dunya-gercegi-197544-18-O.jpg,9786052522226";
"64bd4a3659faae5ec995cb94,Sosyal Bilimler Karmaşıklık ve Kaos,nobel akademik yayıncılık,Necmi Gürsakal,""53,90"",168,https://asset.kitapsepeti.com/sosyal-bilimler-karmasiklik-ve-kaos-457436-18-O.jpg,9789944770958";
"64bd4a3959faae5ec995cb95,SolidWorks ile Çizim Uygulamaları,nobel akademik yayıncılık,Hüseyin Benli,""77,00"",200,https://asset.kitapsepeti.com/solidworks-ile-cizim-uygulamalari-188997-18-O.jpg,9786051331461";
"64bd4a3c59faae5ec995cb96,Yeni Bilim Ufukları 3,bilim & gönül yayınevi,Oktay Sinanoğlu,""14,40"",60,https://asset.kitapsepeti.com/yeni-bilim-ufuklari-3-352348-18-O.jpg,9789944090681";
"64bd4a3f59faae5ec995cb97,Yeni Bilim Ufukları 2,bilim & gönül yayınevi,Oktay Sinanoğlu,""14,40"",106,https://asset.kitapsepeti.com/yeni-bilim-ufuklari-2-365262-18-O.jpg,9796056998523";
"64bd4a4259faae5ec995cb98,Proje Hazırlama Tekniği,nobel akademik yayıncılık,Ferhat Çağıltay,""73,15"",201,https://asset.kitapsepeti.com/proje-hazirlama-teknigi-322654-18-O.jpg,9786053951452";
"64bd4a4659faae5ec995cb99,""Basit Makineler, Şekiller Ve Kimyasal Maddeler"",i̇letişim yayınevi,Jon Richards,""68,53"",68,https://asset.kitapsepeti.com/basit-makineler-sekiller-ve-kimyasal-maddeler-340186-18-O.jpg,9789750507199";
"64bd4a4959faae5ec995cb9a,İlaçla Tedavi Efsanesi,metis yayınları,Joanna Moncrieff,""120,12"",344,https://asset.kitapsepeti.com/ilacla-tedavi-efsanesi-231397-18-O.jpg,9789753427555";
"64bd4a4c59faae5ec995cb9b,Schrödinger’in Yavru Kedileri,metis yayınları,John Gribbin,""103,95"",296,https://asset.kitapsepeti.com/schrodingerin-yavru-kedileri-170732-17-O.jpg,9789753426640";
"64bd4a4f59faae5ec995cb9c,Sayı: Bilimin Dili,metis yayınları,Tobias Dantzig,""115,50"",326,https://asset.kitapsepeti.com/sayi-bilimin-dili-230845-17-O.jpg,9789753428231";
"64bd4a5359faae5ec995cb9d,Hütte: Mühendislik Bilimi,literatür yayıncılık,Kolektif,""578,55"",1480,https://asset.kitapsepeti.com/hutte-muhendislik-bilimi-330732-17-O.jpg,9789750404658";
"64bd4a5659faae5ec995cb9e,Çağdaş Doğa Düşüncesi,küre yayınları,İshak Arslan,""105,86"",420,https://asset.kitapsepeti.com/cagdas-doga-dusuncesi-230629-17-O.jpg,9786055383091";
"64bd4a5959faae5ec995cb9f,Bilim Devrimi ve Modern Bilimin Kökenleri,küre yayınları,John Henry,""83,75"",145,https://asset.kitapsepeti.com/bilim-devrimi-ve-modern-bilimin-kokenleri-323064-17-O.jpg,9789756614617";
"64bd4a5c59faae5ec995cba0,Batı Biliminde Dönüm Noktaları,küre yayınları,Peter Whitfield,""107,20"",329,https://asset.kitapsepeti.com/bati-biliminde-donum-noktalari-500101-17-O.jpg,9789756614532";
"64bd4a5f59faae5ec995cba1,100 Keşif - Tarihteki En Büyük Buluşlar,elips kitap,Peter Macinnis,""74,40"",288,https://asset.kitapsepeti.com/100-kesif-tarihteki-en-buyuk-buluslar-299200-17-O.jpg,9786054232734";
"64bd4a6259faae5ec995cba2,1000 Darwin Çıkmazı,nobel akademik yayıncılık,Prof. Dr. Ahmet Akyürek,""180,95"",639,https://asset.kitapsepeti.com/1000-darwin-cikmazi-283412-17-O.jpg,9786051335315";
"64bd4a6659faae5ec995cba3,71+10 Bilimsel Projeler,platform yayınları,A. Garg,""46,80"",129,https://asset.kitapsepeti.com/7110-bilimsel-projeler-333937-17-O.jpg,9789944455176";
"64bd4a6959faae5ec995cba4,Nereden Nereye - Buluşlar,genç timaş,Anna Claybourne,""98,00"",96,https://asset.kitapsepeti.com/nereden-nereye-buluslar-303658-17-O.jpg,9786051142579";
"64bd4a6c59faae5ec995cba5,Nereden Nereye Bilim,genç timaş,Anna Claybourne,""98,00"",96,https://asset.kitapsepeti.com/nereden-nereye-bilim-303654-17-O.jpg,9786051142562";
"64bd4a6f59faae5ec995cba6,Darwin Sizi Seviyor,metis yayınları,George Levine,""117,04"",334,https://asset.kitapsepeti.com/darwin-sizi-seviyor-303390-17-O.jpg,9789753426930";
"64bd4a7259faae5ec995cba7,Bilgi Ağacı,metis yayınları,Humberto R. Maturana,""96,25"",264,https://asset.kitapsepeti.com/bilgi-agaci-176180-326039-17-O.jpg,9789753427562";
"64bd4a7559faae5ec995cba8,Beyin ve İç Dünya,metis yayınları,Oliver Turnbull,""109,34"",302,https://asset.kitapsepeti.com/beyin-ve-ic-dunya-303214-17-O.jpg,9789753429054";
"64bd4a7859faae5ec995cba9,Bellek Metaforları Zihinle İlgili Fikirlerin Tarihi,metis yayınları,Douwe Draaisma,""120,12"",344,https://asset.kitapsepeti.com/bellek-metaforlari-zihinle-ilgili-fikirlerin-tarihi-326021-17-O.jpg,9789753426176";
"64bd4a7b59faae5ec995cbaa,Alfa ve Omega,metis yayınları,Charles Seife,""96,25"",264,https://asset.kitapsepeti.com/alfa-ve-omega-176134-303066-17-O.jpg,9789753427746";
"64bd4a7f59faae5ec995cbab,Neil’in Beyniyle Konuşmalar,metis yayınları,George A. Ojemann,""126,28"",368,https://asset.kitapsepeti.com/neilin-beyniyle-konusmalar-557751-17-O.jpg,9789753427173";
"64bd4a8259faae5ec995cbac,Sayısal Tasarım,literatür yayıncılık,Moris Mano,""295,80"",520,https://asset.kitapsepeti.com/sayisal-tasarim-229721-17-O.jpg,9789758431298";
"64bd4a8559faae5ec995cbad,Mühendisler İçin Sayısal Yöntemler,literatür yayıncılık,Raymond P. Scheindlin,""456,75"",1026,https://asset.kitapsepeti.com/muhendisler-icin-sayisal-yontemler-229717-17-O.jpg,9789758431830";
"64bd4a8859faae5ec995cbae,Herkes İçin Evrim,metis yayınları,David Sloan Wilson,""135,52"",392,https://asset.kitapsepeti.com/herkes-icin-evrim-229621-17-O.jpg,9789753428101";
"64bd4a8b59faae5ec995cbaf,Bilimsel Çalışmalarda Yeni Teknikler,nesil yayınları,Halit Ertuğrul,""26,00"",144,https://asset.kitapsepeti.com/bilimsel-calismalarda-yeni-teknikler-248724-17-O.jpg,9799756503279";
"64bd4a8e59faae5ec995cbb0,Matematik ve Korku,nesin yayınevi,Ali Nesin,""99,16"",235,https://asset.kitapsepeti.com/matematik-ve-korku-310952-17-O.jpg,9786055794033";
"64bd4a9159faae5ec995cbb1,Matematik ve Develerle Eşekler,nesin yayınevi,Ali Nesin,""85,76"",188,https://asset.kitapsepeti.com/matematik-ve-develerle-esekler-310950-17-O.jpg,9786055794026";
"64bd4a9459faae5ec995cbb2,""Matematik Oyunları - Şekiller, Yer Bulma ve Konum Belirleme"",i̇letişim yayınevi,Andrew King,""68,53"",64,https://asset.kitapsepeti.com/matematik-oyunlari-sekiller-yer-bulma-ve-konum-belirleme-295031-17-O.jpg,9789750507403";
"64bd4a9759faae5ec995cbb3,Bilim Atlası,boyut yayın grubu,Kolektif,""3.612,50"",512,https://asset.kitapsepeti.com/bilim-atlasi-273194-17-O.jpg,9789752307186";
"64bd4a9a59faae5ec995cbb4,Genin Yüzyılı,metis yayınları,Evelyn Fox Keller,""72,38"",192,https://asset.kitapsepeti.com/genin-yuzyili-363191-17-O.jpg,9799753424881";
"64bd4a9d59faae5ec995cbb5,Fizik Aşkına,metis yayınları,Walter Levin,""103,95"",296,https://asset.kitapsepeti.com/fizik-askina-177670-17-O.jpg,9789753428644";
"64bd4aa059faae5ec995cbb6,Evren Kullanma Kılavuzu,metis yayınları,Dave Goldberg,""110,88"",310,https://asset.kitapsepeti.com/evren-kullanma-kilavuzu-228129-17-O.jpg,9789753428118";
"64bd4aa359faae5ec995cbb7,Evrim Serüveni,metis yayınları,Sedat Ölçer,""112,42"",318,https://asset.kitapsepeti.com/evrim-seruveni-228113-17-O.jpg,9789753429030";
"64bd4aa759faae5ec995cbb8,Darwin ve Sonrası,say yayınları,Stephen Jay Gould,""93,75"",352,https://asset.kitapsepeti.com/darwin-ve-sonrasi-311794-17-O.jpg,9786050202397";
"64bd4aaa59faae5ec995cbb9,Darwin Tanrı ve Yaşamın Anlamı,say yayınları,Steve Stewart Williams,""112,50"",392,https://asset.kitapsepeti.com/darwin-tanri-ve-yasamin-anlami-311793-17-O.jpg,9786050201659";
"64bd4aad59faae5ec995cbba,Baş Belası İcatlar,say yayınları,Robert Winston,""93,75"",552,https://asset.kitapsepeti.com/bas-belasi-icatlar-311774-17-O.jpg,9786050201642";
"64bd4ab059faae5ec995cbbb,Engellilik Sosyolojisi,anı yayıncılık,Esra Burcu,""90,20"",526,https://asset.kitapsepeti.com/engellilik-sosyolojisi-201534-17-O.jpg,9786051703602";
"64bd4ab359faae5ec995cbbc,Klinik Kardiyoloji 2 Cilt Takım,i̇stanbul tıp kitabevi,Kamil Adalet,""7.212,78"",1445,https://asset.kitapsepeti.com/klinik-kardiyoloji-2-cilt-takim-331914-17-O.jpg,9786057607010";
"64bd4ac059faae5ec995cbbd,Her Şeyin Nedeni,alfa yayınları,John Gribbin,""61,75"",252,https://asset.kitapsepeti.com/her-seyin-nedeni-291271-17-O.jpg,9786051710587";
"64bd4ac359faae5ec995cbbe,Temel Klinik Masaj Tedavisi,gazi kitabevi,Alper Cenk Gürkan,""205,00"",443,https://asset.kitapsepeti.com/temel-klinik-masaj-tedavisi-310874-17-O.jpg,9786053440598";
"64bd4ac659faae5ec995cbbf,Eğitim Bilimine Giriş,paradigma akademi yayınları,Adil Çoruk,""61,60"",238,https://asset.kitapsepeti.com/egitim-bilimine-giris-170105-320887-17-O.jpg,3990000089871";
"64bd4aca59faae5ec995cbc0,Ekonomiye Giriş,paradigma akademi yayınları,Aydın Aytaç,""103,95"",307,https://asset.kitapsepeti.com/ekonomiye-giris-170102-340685-17-O.jpg,9786054393411";
"64bd4acd59faae5ec995cbc1,Panzehir,aylak kitap,Oliver Burkeman,""82,88"",246,https://asset.kitapsepeti.com/panzehir-169590-270802-16-O.jpg,9786055691967";
"64bd4ad059faae5ec995cbc2,Çelik Yapılar,birsen yayınevi,Ayten Günaydın,""346,50"",485,https://asset.kitapsepeti.com/celik-yapilar-326528-16-O.jpg,9789755116037";
"64bd4ad359faae5ec995cbc3,Bir Şeytanın Papazı,kuzey yayınları,Richard Dawkins,""50,25"",352,https://asset.kitapsepeti.com/bir-seytanin-papazi-227565-16-O.jpg,9789944315227";
"64bd4ad659faae5ec995cbc4,Bilim ve Mutfak,i̇ş bankası kültür yayınları,Alberto Douglas Scotti,""33,50"",40,https://asset.kitapsepeti.com/bilim-ve-mutfak-203881-16-O.jpg,9786053321774";
"64bd4ad959faae5ec995cbc5,Yeryüzünün Sosyal Fethi,say yayınları,Edward O. Wilson,""112,50"",400,https://asset.kitapsepeti.com/yeryuzunun-sosyal-fethi-226885-16-O.jpg,9786050202830";
"64bd4adc59faae5ec995cbc6,Einstein Saatleri : Poincare Haritaları,akıl çelen kitaplar,Pater Galison,""119,00"",492,https://asset.kitapsepeti.com/einstein-saatleri-poincare-haritalari-311473-16-O.jpg,9786055069575";
"64bd4adf59faae5ec995cbc7,Muhteşem Buluşlar,akıl çelen kitaplar,Robert P. Crease,""77,00"",328,https://asset.kitapsepeti.com/muhtesem-buluslar-311472-16-O.jpg,9786055381608";
"64bd4ae259faae5ec995cbc8,Köken Ağacı,alfa yayınları,Frans B. M. de Waal,""42,25"",635,https://asset.kitapsepeti.com/koken-agaci-282480-16-O.jpg,9786051067612";
"64bd4ae559faae5ec995cbc9,Genetik Bir Macera İnsanın Yolculuğu,yurt kitap yayın,Spencer Wells,""45,88"",263,https://asset.kitapsepeti.com/genetik-bir-macera-insanin-yolculugu-260332-16-O.jpg,9789759025953";
"64bd4ae859faae5ec995cbca,Cerrahpaşa İç Hastalıkları 2 Cilt Takım,i̇stanbul tıp kitabevi,Abdullah Sonsuz,""1.328,67"",1529,https://asset.kitapsepeti.com/cerrahpasa-ic-hastaliklari-2-cilt-takim-298418-16-O.jpg,9786054499175";
"64bd4aeb59faae5ec995cbcb,Bilime Yön Verenler,nobel akademik yayıncılık,Yüksel Özdemir,""146,30"",496,https://asset.kitapsepeti.com/bilime-yon-verenler-339493-16-O.jpg,9786051338934";
"64bd4aee59faae5ec995cbcc,Elementer Lineer Cebir - Uygulamalar Versiyonu,palme yayıncılık,Chris Rorres,""282,08"",773,https://asset.kitapsepeti.com/elementer-lineer-cebir-uygulamalar-versiyonu-301786-16-O.jpg,9786053553809";
"64bd4af159faae5ec995cbcd,Bilimde En Büyük Beş Fikir,palme yayıncılık,Charles M. Wynn,""121,36"",200,https://asset.kitapsepeti.com/bilimde-en-buyuk-bes-fikir-301235-16-O.jpg,9786055829742";
"64bd4af459faae5ec995cbce,Bilimde Çözülmemiş En Büyük Beş Problem,palme yayıncılık,Charles M. Wynn,""111,52"",234,https://asset.kitapsepeti.com/bilimde-cozulmemis-en-buyuk-bes-problem-301227-16-O.jpg,9786054414598";
"64bd4af759faae5ec995cbcf,100 Olgu Obstetri ve Jinekoloji,palme yayıncılık,Cecilia Bottomley,""271,42"",265,https://asset.kitapsepeti.com/100-olgu-obstetri-ve-jinekoloji-301067-16-O.jpg,9786054414536";
"64bd4afa59faae5ec995cbd0,Buradasınız,sistem yayıncılık,Charles Frankel,""29,60"",191,https://asset.kitapsepeti.com/buradasiniz-311243-16-O.jpg,9789753226417";
"64bd4afd59faae5ec995cbd1,Nanoteknolojiye Giriş,değişim yayınları,Burhard Raguse,""95,12"",291,https://asset.kitapsepeti.com/nanoteknolojiye-giris-311111-16-O.jpg,9786054031672";
"64bd4b0059faae5ec995cbd2,Çözümlü Problemlerle Diferansiyel Denklemler,değişim yayınları,Eyüp Sabri Türker,""184,50"",499,https://asset.kitapsepeti.com/cozumlu-problemlerle-diferansiyel-denklemler-333115-16-O.jpg,9789758289615";
"64bd4b0359faae5ec995cbd3,Fırtınalı Havada Duş Alma! Gerçekten mi?,maya kitap,Anahad O`Connor,""60,30"",237,https://asset.kitapsepeti.com/firtinali-havada-dus-alma-gercekten-mi-500781-16-O.jpg,9786055675042";
"64bd4b0659faae5ec995cbd4,Mantık ve Olasılık Hikayeleri,grifin yayınları,Colin Bruce,""99,83"",276,https://asset.kitapsepeti.com/mantik-ve-olasilik-hikayeleri-502554-16-O.jpg,9786058688803";
"64bd4b0959faae5ec995cbd5,Meta-Analize Giriş,anı yayıncılık,Hannah R. Rothstein,""114,80"",416,https://asset.kitapsepeti.com/meta-analize-giris-297712-16-O.jpg,9786055213497";
"64bd4b0c59faae5ec995cbd6,Teknolojinin Evrimi,pınar yayınları,Ruşen Özkan,""36,18"",136,https://asset.kitapsepeti.com/teknolojinin-evrimi-333302-16-O.jpg,9789753521604";
"64bd4b0f59faae5ec995cbd7,Rubu Tahtası Yapım Kılavuzu,ofset yapımevi yayınları,Atilla Bir,""46,20"",100,https://asset.kitapsepeti.com/rubu-tahtasi-yapim-kilavuzu-310162-16-O.jpg,9786058591387";
"64bd4b1259faae5ec995cbd8,Modern İnsanın Kökeni,say yayınları,Roger Lewin,""150,00"",488,https://asset.kitapsepeti.com/modern-insanin-kokeni-281492-16-O.jpg,9786050204100";
"64bd4b1559faae5ec995cbd9,Sonsuz Uzayın Hakimi - Bilim 9,i̇ş bankası kültür yayınları,Raymond Tallis,""46,90"",360,https://asset.kitapsepeti.com/sonsuz-uzayin-hakimi-bilim-9-328047-16-O.jpg,9786254054754";
"64bd4b1859faae5ec995cbda,Meteoroloji Klimatoloji Zirai Meteoroloji,nobel akademik yayıncılık,Mücahit Karaoğlu,""107,80"",290,https://asset.kitapsepeti.com/meteoroloji-klimatoloji-zirai-meteoroloji-170875-16-O.jpg,9786051336015";
"64bd4b1b59faae5ec995cbdb,Kavramsal Su Mühendisliği,odtü geliştirme vakfı yayıncılık,A. Melih Yanmaz,""20,46"",144,https://asset.kitapsepeti.com/kavramsal-su-muhendisligi-309990-16-O.jpg,9789944344081";
"64bd4b1e59faae5ec995cbdc,Einstein’ın Evreni,odtü geliştirme vakfı yayıncılık,Michio Kaku,""53,32"",195,https://asset.kitapsepeti.com/einsteinin-evreni-309976-16-O.jpg,9786054362837";
"64bd4b2259faae5ec995cbdd,Benim Küçük Deneylerim Seti 10 Kitap Takım,odtü geliştirme vakfı yayıncılık,Kolektif,""536,30"",444,https://asset.kitapsepeti.com/benim-kucuk-deneylerim-seti-10-kitap-takim-338789-16-O.jpg,2789788610979";
"64bd4b2659faae5ec995cbde,Büyük Bilimsel Deneyler,say yayınları,Rom Harre,""75,00"",280,https://asset.kitapsepeti.com/buyuk-bilimsel-deneyler-300563-16-O.jpg,9786050203417";
"64bd4b2959faae5ec995cbdf,İkili Sarmal,say yayınları,James D. Watson,""56,25"",210,https://asset.kitapsepeti.com/ikili-sarmal-300115-16-O.jpg,9786050202847";
"64bd4b2c59faae5ec995cbe0,Yenilik Algoritması,sistem yayıncılık,Genrich Altshuller,""88,80"",333,https://asset.kitapsepeti.com/yenilik-algoritmasi-237948-16-O.jpg,9786054463572";
"64bd4b2f59faae5ec995cbe1,Delilik ve Modernizm,alfa yayınları,Louis A. Sass,""146,25"",750,https://asset.kitapsepeti.com/delilik-ve-modernizm-237604-16-O.jpg,9786051068244";
"64bd4b3259faae5ec995cbe2,Kayıp Uygarlıklar Muamması,omega,Philip Coppens,""75,00"",320,https://asset.kitapsepeti.com/kayip-uygarliklar-muammasi-224249-15-O.jpg,9786050203622";
"64bd4b3559faae5ec995cbe3,Sonsuz Yaşamın Sırrı ve Bilim Üzerine 34 Başlık,i̇thaki yayınları,Alok Jha,""27,30"",224,https://asset.kitapsepeti.com/sonsuz-yasamin-sirri-ve-bilim-uzerine-34-baslik-488532-15-O.jpg,9786053753889";
"64bd4b3859faae5ec995cbe4,Nasıl Başladı,grifin yayınları,Ramazan Karakale,""64,32"",383,https://asset.kitapsepeti.com/nasil-basladi-319772-15-O.jpg,3990000025534";
"64bd4b3b59faae5ec995cbe5,Elektroniğe Giriş,türkmen kitabevi,Sönmez Akbay,""205,00"",396,https://asset.kitapsepeti.com/elektronige-giris-158509-258148-15-O.jpg,3000547100909";
"64bd4b3f59faae5ec995cbe6,Cisimlerin Mukavemeti,literatür yayıncılık,David F. Mazurek,""978,75"",814,https://asset.kitapsepeti.com/cisimlerin-mukavemeti-310077-15-O.jpg,9789750406553";
"64bd4b4259faae5ec995cbe7,Hayat,boyut yayın grubu,Martha Holmes,""502,20"",311,https://asset.kitapsepeti.com/hayat-157418-297090-15-O.jpg,9789752307087";
"64bd4b4559faae5ec995cbe8,İnsanlığı Nasıl Bir Gelecek Bekliyor?,cumhuriyet kitapları,Server Tanilli,""126,00"",456,https://asset.kitapsepeti.com/insanligi-nasil-bir-gelecek-bekliyor-268218-15-O.jpg,9786054183883";
"64bd4b4859faae5ec995cbe9,Bilimsel Devrim ve Stratejik Anlamı,cumhuriyet kitapları,Erdal İnönü,""52,50"",144,https://asset.kitapsepeti.com/bilimsel-devrim-ve-stratejik-anlami-515709-15-O.jpg,9786054183753";
"64bd4b4b59faae5ec995cbea,Temel Matematik,ekin basım yayın,İrfan Ertuğrul,""217,50"",608,https://asset.kitapsepeti.com/temel-matematik-235668-15-O.jpg,9786053275343";
"64bd4b4e59faae5ec995cbeb,Kontrollü Randomize Klinik Deney,cinius yayınları,Cem Turaman,""58,90"",136,https://asset.kitapsepeti.com/kontrollu-randomize-klinik-deney-222793-15-O.jpg,9786052968567";
"64bd4b5159faae5ec995cbec,Her Şeyin Teorisi,cinius yayınları,Nami Çifçi,""43,40"",80,https://asset.kitapsepeti.com/her-seyin-teorisi-155595-222445-15-O.jpg,9786052967386";
"64bd4b5459faae5ec995cbed,İnsanlar Hayvan mı?,gece kitaplığı,Hüdai Çakmak,""70,11"",138,https://asset.kitapsepeti.com/insanlar-hayvan-mi-309352-15-O.jpg,9786057885616";
"64bd4b5759faae5ec995cbee,Yapı Mühendisliği Problemlerinde SAP 2000 v23 Uygulamaları,birsen yayınevi,Ali Bozer,""269,50"",270,https://asset.kitapsepeti.com/yapi-muhendisligi-problemlerinde-sap-2000-v23-uygulamalari-335794-15-O.jpg,9789755116891";
"64bd4b5a59faae5ec995cbef,Dijital Dönüşüm,der yayınları,Ali Rıza Büyükuslu,""123,00"",228,https://asset.kitapsepeti.com/dijital-donusum-154552-233348-15-O.jpg,9789753535304";
"64bd4b5d59faae5ec995cbf0,Mühendislik Ekonomisinin Temelleri,açılım kitap,İ. Mete Doğruer,""206,36"",720,https://asset.kitapsepeti.com/muhendislik-ekonomisinin-temelleri-172117-15-O.jpg,9786059608114";
"64bd4b6059faae5ec995cbf1,Enerji İletim Sistemleri Cilt 6,birsen yayınevi,Selim Ay,""308,00"",350,https://asset.kitapsepeti.com/enerji-iletim-sistemleri-cilt-6-338024-15-O.jpg,9789755116921";
"64bd4b6359faae5ec995cbf2,Makine Olmak,domingo yayınevi,Mark O’Connell,""75,04"",272,https://asset.kitapsepeti.com/makine-olmak-231132-15-O.jpg,9786051980706";
"64bd4b6659faae5ec995cbf3,Elektroniğe Başlamak,nobel yaşam,Cathleen Shamieh,""46,80"",128,https://asset.kitapsepeti.com/elektronige-baslamak-258092-15-O.jpg,9786059746502";
"64bd4b6959faae5ec995cbf4,""Mühendislik, Teknoloji, Denizcilik, Temel Bilimler ve Uygulamalı Bilim Fakülteleri İçin Meslek Matematiği"",hiperlink yayınları,Mehmet Tektaş,""252,00"",430,https://asset.kitapsepeti.com/muhendislik-teknoloji-denizcilik-temel-bilimler-ve-uygulamali-bilim-fakulteleri-icin-meslek-matematigi-258000-15-O.jpg,9786052811801";
"64bd4b6c59faae5ec995cbf5,Temel Olasılık Dersleri - Basic Ideas of Probability ve Biyoistatistikte Olasılık Hesabı Uygulamalı Türkçe - İngilizce,hiperlink yayınları,Adnan Mazmanoğlu,""57,60"",351,https://asset.kitapsepeti.com/temel-olasilik-dersleri-basic-ideas-of-probability-ve-biyoistatistikte-olasilik-hesabi-uygulamali-turkce-ingilizce-257996-15-O.jpg,9786052811511";
